,conversation_id_str,created_at,favorite_count,Tweet,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,predicted_sentiment
115,1844546956137582781,Sat Oct 12 15:59:08 +0000 2024,0, anak ogi jokowi prabowo yg jas biru si rommy pernah kena ott kpk ri si kumis andi malarangeng juga pernah tersandung korupsi apa yg kita harapkan dr org mantan koruptor ngoceh berlagak sok bersih  t co vlz81746gh,1845132103203291147,https://pbs.twimg.com/media/GZs53mTaAAMGeAX.jpg,Anak__Ogi,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/Kopi_Hitam2504/status/1845132103203291147,1619261360977883137,Kopi_Hitam2504,negative
116,1843562059151356350,Tue Oct 08 08:00:21 +0000 2024,68,presiden joko widodo mengatakan kemungkinan tidak hadir di gedung dpr senayan saat pelantikan presiden terpilih prabowo subianto pada 20 oktober 2024 tempoheadliner  t co z6ttgzbvhi,1843562059151356350,https://pbs.twimg.com/media/GZWl2jTbEAAs3vb.jpg,,in,Indonesia,20,99,12,https://x.com/tempodotco/status/1843562059151356350,18129942,tempodotco,neutral
117,1845124454776803340,Sat Oct 12 16:03:08 +0000 2024,0, prabowo gibran tweet nobar yuk minggu depan chef paik masak menu sarapan buat mahasiswa budget ceban seceng doang  t co lw5ynahz8n,1845133108011843759,https://pbs.twimg.com/media/GZs6xtBagAALd26.jpg,rorippe,in,,0,0,0,https://x.com/rorippe/status/1845133108011843759,59060264,rorippe,neutral
118,1843978581250293816,Wed Oct 09 11:35:27 +0000 2024,70,kalau emang ngarep jadi wakilnya prabowo napa ga dari dulu prabowo gibran udah mo dilantik baru pada ribut  t co plhq2eb2rk,1843978581250293816,https://pbs.twimg.com/media/GZcgu1sbsAAFM8J.jpg,,in,"Denpasar Selatan, Indonesia",6,18,15,https://x.com/Heraloebss/status/1843978581250293816,1251824880967774208,Heraloebss,negative
119,1688006835566198784,Sun Aug 06 01:59:25 +0000 2023,4531,pernahkah terbayang di benak kalian pa prabowo maksi di gacoan  t co 2wljywfwqx,1688006835566198784,https://pbs.twimg.com/media/F20BRTRakAAhDzT.jpg,,in,Dapil Jabar VI : Bekasi-Depok,407,219,655,https://x.com/rizkidwika/status/1688006835566198784,41284868,rizkidwika,neutral
120,1757197227318296594,Tue Feb 13 00:17:20 +0000 2024,26484,jangan ajari kami mencintai pak prabowo jauh sebelum kalian menghina pak prabowo dgn sebutan gemoy kami sejak 2014 tidak pernah berani keluarkan 1 istilah apapun utk mengantikan nama besar beliau dgn istilah berbau fisik sepe i gemoy kemana kalian saat itu sedang asik  t co qv62bmrmzx,1757197227318296594,https://pbs.twimg.com/media/GGLRjzSaIAA6zcy.jpg,,in,"Kota Makassar, Sulawesi Selata",593,1932,7903,https://x.com/AbdulRachimmks/status/1757197227318296594,1641093904236969992,AbdulRachimmks,negative
121,1767534740935180699,Tue Mar 12 12:54:56 +0000 2024,19622,habibie memecat prabowo jokowi menaikkan pangkat prabowo gus dur menghapus dwi fungsi abri jokowi menghidupkan kembali megawati mendirikan kpk utk memberantas semua koruptor jokowi membuat kpk jadi pilih2 kasus ya begitulah sejak be eman dengan prabowo jokowi jadi aneh  t co cpala13h15,1767534740935180699,https://pbs.twimg.com/media/GIeLes0aAAASUnG.jpg,,in,"DKI Jakarta, Indonesia",228,481,4131,https://x.com/JhonSitorus_18/status/1767534740935180699,1102461866129776640,JhonSitorus_18,negative
122,1808117743776120974,Tue Jul 02 12:37:17 +0000 2024,14526,seluruh rakyat indonesia 278 juta orang harus jaga keselamatan pak prabowo subianto baik baik kalau sampai beliau kenapa kenapa dalam 5 tahun ini maka makhluk ini yang akan jadi presiden kalian paham 58 rakyat goblok  t co mz7u3ipmo1,1808117743776120974,https://pbs.twimg.com/media/GRe5gZJb0AEXenN.jpg,,in,,264,1367,2789,https://x.com/DokterTifa/status/1808117743776120974,1502822366946402304,DokterTifa,negative
123,1758112733843886453,Thu Feb 15 12:55:14 +0000 2024,73689,pada pagi hari ini mendapat sambungan telfon berisi ucapan selamat atas hasil pemilu yang masih berlangsung dari beberapa pimpinan negara perdana menteri australia pm anthony albanese perdana menteri singapore pm lee hsien loong perdana menteri malaysia pm anwar ibrahim  t co vb9j6fi9jh,1758112733843886453,https://pbs.twimg.com/media/GGYSNG0a8AAXmkq.jpg,,in,Indonesia,1733,5468,5798,https://x.com/prabowo/status/1758112733843886453,40580714,prabowo,neutral
124,1820252126255190078,Mon Aug 05 00:15:00 +0000 2024,5712,prabowo rothschild family  t co ldimh1xiju,1820252126255190078,https://pbs.twimg.com/media/GUK_pnPbMAAIB7J.jpg,,en,,387,497,1277,https://x.com/ARSIPAJA/status/1820252126255190078,2993008392,ARSIPAJA,neutral
125,1829749751925080564,Sat Aug 31 05:15:10 +0000 2024,64936,prabowo sedih ada tradisi menjelekkan pemimpin netizen gercep jadi penyelam handal umbar jejak digital gibran yg pernah hina prabowo stroke akun rkgbrn raka gnarly fufufafa adalah akun milik gibran raka kumpulan chat gibran di kaskus dan twitter a threads  t co jagl2obwfg,1829749751925080564,https://pbs.twimg.com/media/GWSTsjgbUAAsN20.jpg,,in,No affiliate,1070,1081,11085,https://x.com/Rexthatch/status/1829749751925080564,1374614400691105792,Rexthatch,negative
126,1755467556918366585,Thu Feb 08 05:44:15 +0000 2024,8071,di 2014 luhut tegas mengatakan tni yg dipecat masak mau jadi presiden hari ini luhut mendukung tni yg dipecat itu untuk menjadi presiden ketika disebut mantan jenderal yg mencla mencle luhut marah luhut nampaknya ketularan prabowo bukan lagi pemberani tapi pemarah  t co bgehazpock,1755467556918366585,https://pbs.twimg.com/media/GFysbtYagAAYOkA.jpg,,in,,213,586,2330,https://x.com/islah_bahrawi/status/1755467556918366585,1619899748387000322,islah_bahrawi,negative
127,1759140488203100324,Sun Feb 18 08:59:10 +0000 2024,24911,terima kasih duta besar republik rakyat tiongkok h e amb lukang atas ucapan selamat dan kunjungannya ke rumah ke anegara jaka a bersama saya ada bobby ke anegara juga yang ikut mendampingi menerima kunjungan duta besar  t co vqm4qdxmua,1759140488203100324,https://pbs.twimg.com/media/GGm48QabUAA_WCG.jpg,,in,Indonesia,393,1112,1949,https://x.com/prabowo/status/1759140488203100324,40580714,prabowo,positive
128,1813842710492831746,Thu Jul 18 07:46:16 +0000 2024,10435,ponakan prabowo thomas djiwandono kabarnya akan dilantik jadi wakil bu sri mulyani selamat datang era kegelapan selamat datang neo orba selamat subur kepada nepotisme  t co livhvduvzn,1813842710492831746,https://pbs.twimg.com/media/GSwQVRDbIAA6ztF.jpg,,in,"DKI Jakarta, Indonesia",265,453,2807,https://x.com/JhonSitorus_18/status/1813842710492831746,1102461866129776640,JhonSitorus_18,neutral
129,1829301971368697861,Thu Aug 29 23:35:51 +0000 2024,53231,ndut liat ndut prabowo wakil mu berkali kali nyumpahin kamu stroke ringan  t co 21hebz7h5e,1829301971368697861,https://pbs.twimg.com/media/GWL8XLtbUAAmNLd.jpg,,in,gag city ,1724,1160,12501,https://x.com/itsquaileggs/status/1829301971368697861,1426887455265812483,itsquaileggs,neutral
130,1770457367794307230,Wed Mar 20 14:28:24 +0000 2024,51503, resmi kpu mengumumkan hasil pilpres 2024 1 anies muhaimin 40 971 726 suara menang di 2 provinsi aceh sumbar 2 prabowo gibran 96 303 691 suara menang di 36 provinsi 3 ganjar mahfud 27 041 508 suara menang di 0 provinsi prabowo subianto dan gibran  t co pbfs8lbjch,1770457367794307230,https://pbs.twimg.com/media/GJHtlbJakAA3TOQ.jpg,,in,,13113,4135,6911,https://x.com/idextratime/status/1770457367794307230,1222927522033094656,idextratime,neutral
131,1759128156781654410,Sun Feb 18 08:10:10 +0000 2024,5479,adapun daerah daerah yang lebih banyak memilih paslon prabowo gibran di antaranya bali 51 78 banten 55 69 bengkulu 69 29 jogja 50 59 dki jaka a 41 09 gorontalo 65 52 jambi 64 45 jawa barat 57 2 jawa tengah 52 7 jawa timur 65 3 kalimantan barat  t co uqev5lq43v,1759128156781654410,https://pbs.twimg.com/media/GGmttkrbEAEgQ5S.jpg,,in,𝙅𝙖𝙠𝙖𝙧𝙩𝙖,120,535,713,https://x.com/Alie_Fahnoor/status/1759128156781654410,1121831857098641408,Alie_Fahnoor,neutral
132,1759110191709298876,Sun Feb 18 06:58:47 +0000 2024,3431,kata gus miftah program food estate pak prabowo mencontoh nabi yusuf makan siang gratis mencontoh nabi ibrahim dan hilirisasi mencontoh nabi muhammad mudah mudahan programnya berhasil semua biar para nabi gak disalahin amin  t co bka1dt3yab,1759110191709298876,https://pbs.twimg.com/ext_tw_video_thumb/1759110124411744256/pu/img/pXfxPvc7qsT3C8kB.jpg,,in,Depok,843,680,986,https://x.com/Ustadz_Ahong/status/1759110191709298876,2520835687,Ustadz_Ahong,positive
133,1746351331416350781,Sun Jan 14 01:59:37 +0000 2024,4200,jangan terpedaya prabowo soal palestina abu janda yang membela israel sampe berbusa busa masih ada di sana  t co gk41putxiy,1746351331416350781,https://pbs.twimg.com/media/GDxJRtNbsAAXPzu.jpg,,in,,47,434,989,https://x.com/islah_bahrawi/status/1746351331416350781,1619899748387000322,islah_bahrawi,neutral
134,1835515868052357423,Mon Sep 16 03:07:39 +0000 2024,4690,owalaaaah spe i itu kejadiannya akhirnya netijen se indonesia dan pak prabowo bisa tidur nyenyak  t co hu1x2yo1rp,1835515868052357423,https://pbs.twimg.com/media/GXkP9GRbcAA1a5X.jpg,,in,,109,1142,570,https://x.com/WagimanDeep212_/status/1835515868052357423,55200751,WagimanDeep212_,neutral
135,1773809945059979388,Fri Mar 29 20:30:21 +0000 2024,7061,prabowo gibran curangnya dimana saya kasih contoh 10 tps di kelurahan bumirejo kebumen dari 28 tps  t co ixsg4jtziw,1773809945059979388,https://pbs.twimg.com/media/GJ3WbTNbYAAW7DW.jpg,,in,"Kebumen, Indonesia",144,707,523,https://x.com/bengkeldodo/status/1773809945059979388,576755999,bengkeldodo,neutral
136,1758132375064809779,Thu Feb 15 14:13:17 +0000 2024,91055,massacres invasions and anti communism this is prabowo subianto indonesia s next president involved in numerous atrocities from his days as a henchman of general suha o  t co nrkfyjtess,1758132375064809779,https://pbs.twimg.com/media/GGYjq2CbMAAfp0J.jpg,,en,Global,8662,1390,48483,https://x.com/redstreamnet/status/1758132375064809779,1610239446108053504,redstreamnet,neutral
137,1817387424819077283,Sun Jul 28 02:31:42 +0000 2024,4653,perang jokowi vs prabowo sudah dimulai dari jawa tengah baru 5 hari gerindra menyatakan irjen ahmad lutfi jadi calon gubernur jawa tengah dia langsung dimutasi ke kemendag arahnya jelas terbaca mengurangi pengaruh ahmad lutfi untuk memuluskan jalan sang anak bungsu kaesang  t co fkiae3aqkp,1817387424819077283,https://pbs.twimg.com/media/GTioOfZa0AA1YwQ.jpg,,in,"DKI Jakarta, Indonesia",91,720,908,https://x.com/JhonSitorus_18/status/1817387424819077283,1102461866129776640,JhonSitorus_18,neutral
138,1757570743901327802,Wed Feb 14 01:01:34 +0000 2024,34695,bismillah ya allah prabowo kalah nyapres 3 kali  t co rpqpbo4yfg,1757570743901327802,https://pbs.twimg.com/media/GGQlQ6rbMAAcD6c.jpg,,in,kwangya,360,362,9980,https://x.com/bitxt/status/1757570743901327802,786517290858614784,bitxt,neutral
139,1836042392333619630,Tue Sep 17 13:59:53 +0000 2024,4787,dulu ada ngabalin yang habis an membela mulyono sekarang ada haikal hasan yang sangat menggebu gebu membela fufufafa haikal hasan ada upaya pemecah belahan antara pak prabowo dengan wapres terpilih gibran dijawab roy suryo kenapa mabes tidak periksa akun fufufafa cuma  t co etmwimcnwf,1836042392333619630,https://pbs.twimg.com/ext_tw_video_thumb/1836042070215319553/pu/img/UmQy1yLkuEiHWi6K.jpg,,in,,87,478,1482,https://x.com/CakKhum/status/1836042392333619630,1112540525771386880,CakKhum,neutral
140,1826205304167755862,Wed Aug 21 10:30:48 +0000 2024,3566,bahlil pemerintahan pak prabowo gibran sebagai kelanjutan daripada pemerintahan jokowi maruf amin jadi kita harus lebih paten lagi soalnya raja jawa ini kalau kita main main celaka kita saya mau kasih tahu aja jangan coba coba main di barang ini ini waduh ngeri ngeri sedap  t co hdjafoxeiy,1826205304167755862,https://pbs.twimg.com/ext_tw_video_thumb/1826205252192018432/pu/img/z2fDkGarAyifCR7t.jpg,,in,,391,442,1210,https://x.com/ARSIPAJA/status/1826205304167755862,2993008392,ARSIPAJA,neutral
141,1756574035025240533,Sun Feb 11 07:01:00 +0000 2024,21845,suatu kehormatan bagi saya dapat hadir di tengah tengah ratusan ribu rakyat indonesia yang datang ke gelora bung karno alhamdulillah kemarin kita telah menutup rangkaian kampanye pemilu 2024 dengan penuh semangat dan kegembiraan atas nama prabowo gibran dan koalisi  t co xb6higzjnr,1756574035025240533,https://pbs.twimg.com/media/GGCaxAYa8AAiYFC.jpg,,in,Indonesia,330,2211,2965,https://x.com/prabowo/status/1756574035025240533,40580714,prabowo,neutral
142,1757937871485546900,Thu Feb 15 01:20:24 +0000 2024,31094,yang menang secara formal memang prabowo gibran tapi yang menang secara simbolik adalah joko widodo jokowi is indeed the real king he s the most powerful man in the country  t co m0ne6dg0gd,1757937871485546900,https://pbs.twimg.com/media/GGVzLHTbkAAeBDq.jpg,,in,Indonesia,698,822,4108,https://x.com/utdfocusid/status/1757937871485546900,1345281599605075969,utdfocusid,positive
143,1758486716565127632,Fri Feb 16 13:41:18 +0000 2024,17466,ini udah ada penlitiannya belum sih kenapa stigma politik identitas di anies gak bisa hilang tapi di prabowo bisa hilang padahal yg satu hanya complicit yg satu inisiator dan di 2017 enggak ada yg meninggal 2019 ada 2beer  t co gq7zvwz0ln,1758486716565127632,https://pbs.twimg.com/media/GGdmWQ3bMAA3Yxr.png,,in,✉️: tubirfess@gmail.com,595,631,2563,https://x.com/tubirfess/status/1758486716565127632,865777701671415808,tubirfess,neutral
144,1757707541449191923,Wed Feb 14 10:05:09 +0000 2024,20690,he rides kemuakan masyarakat pada pdip really well to beat ganjar counter semua gagasan anies dengan branding joget dan gemoy ke prabowo plus jualan kesedihan dan branding patriot sejati ketika prabowo dimasak berkali kali di debat capres yang mana itu lebih masuk di  t co ycuguf8g2v,1757707541449191923,https://pbs.twimg.com/media/GGShsASb0AARRs9.jpg,,in,,678,657,4566,https://x.com/The_RedsIndo/status/1757707541449191923,1392892878314119170,The_RedsIndo,negative
145,1844301983257362545,Thu Oct 10 09:00:32 +0000 2024,360,terkuaknya aktivitas akun fufufafa di kaskus membuat presiden jokowi kabarnya kelabakan sebelum lengser orang orang kepercayaan jokowi coba bermanuver mengamankan gibran rakabuming raka wakil presiden terpilih tempodotco tempo jokowi prabowo gibran  t co dsg70ghrbn,1844301983257362545,https://pbs.twimg.com/media/GZhGwGWaAAMgBJn.jpg,,in,,4,37,253,https://x.com/temponewsroom/status/1844301983257362545,88352716,temponewsroom,negative
146,1757401287275221119,Tue Feb 13 13:48:12 +0000 2024,35118,loh loh loh di saat di y vote dianggap black campaign karena tayang di minggu tenang eh pak prabowo hari ini ada di close the door iki piye sih lur  t co lhv2wj5lgq,1757401287275221119,https://pbs.twimg.com/media/GGOLJcEa4AAQd_v.jpg,,in,"Jakarta, Indonesia",768,1964,6504,https://x.com/kemalpalevi/status/1757401287275221119,47094694,kemalpalevi,neutral
147,1834993529804013581,Sat Sep 14 16:32:04 +0000 2024,6766,yang terhormat pak prabowo walau kami tak memilih bapak kami sangat menghargai dan menghormati kemenangan dan penetapan bapak sebagai presiden terpilih 2024 2029 kami tak sedikitpun berandai andai bapak bersanding dng wakil presiden yang kami idolakan andaipun bapak  t co ewgqivj9m2,1834993529804013581,https://pbs.twimg.com/media/GXc04pibwAMdIxm.jpg,,in,"Kuta, Indonesia",78,646,1562,https://x.com/Naz_lira/status/1834993529804013581,992488238609678336,Naz_lira,positive
148,1772871429920641137,Wed Mar 27 06:21:01 +0000 2024,22888,ganjar pranowo menegaskan dirinya menolak ajakan menjadi menteri di pemerintahan prabowo gibran ganjar mengaku ingin berada di luar pemerintahan sebagai oposisi agar tercipta keseimbangan pemerintah tetap terjaga saya sampaikan terima kasih lebih baik diberikan kepada  t co 99zopjillg,1772871429920641137,https://pbs.twimg.com/media/GJqBKXraIAApDyI.jpg,,in,,905,618,2099,https://x.com/catchmeupco/status/1772871429920641137,1162545299614662656,catchmeupco,positive
149,1755613322538565821,Thu Feb 08 15:23:28 +0000 2024,6439,mohon ijin sekedar usul bib kalau lagi nyantai dengan prabowo bisa ndak secara spontan minta dia baca al fatihah saya hanya penasaran bukan penasaran dia bakal bisa atau tidak tapi penasaran andai dia tidak bisa reaksi bathin habib kira kira sepe i apa  t co pfz1ekzueh,1755613322538565821,https://pbs.twimg.com/media/GF0xAzlacAAItu5.jpg,,in,,741,1535,774,https://x.com/islah_bahrawi/status/1755613322538565821,1619899748387000322,islah_bahrawi,neutral
150,1826787824278143082,Fri Aug 23 01:05:32 +0000 2024,32502,lagi rame di medsos boikot a is2 yg jd influencer jokowi prabowo  t co emdhdlez7h,1826787824278143082,https://pbs.twimg.com/media/GVoN16gbgAI4N6k.jpg,,in,,360,1189,9779,https://x.com/MayaA62580468/status/1826787824278143082,1459664329402290177,MayaA62580468,neutral
151,1837820827133530506,Sun Sep 22 11:46:44 +0000 2024,10609,di umur yang sama prestasi pak prabowo membela negara dan bangsa prestasi si slamet menghina pak prabowo dan keluarganya  t co isa3y71h8q,1837820827133530506,https://pbs.twimg.com/media/GYFAS8Cb0AMNB1J.jpg,,in,,101,677,2297,https://x.com/DokterTifa/status/1837820827133530506,1502822366946402304,DokterTifa,positive
152,1765712673923297420,Thu Mar 07 12:14:41 +0000 2024,10858,sebuah kehormatan bagi saya menerima ucapan selamat atas hasil sementara pemilu dari presiden negara palestina yang mulia mahmoud abbas masyarakat indonesia selalu bersama palestina dalam masa tersulitnya dan akan terus mendukung perjuangan rakyat palestina untuk meraih  t co gunl67d4ta,1765712673923297420,https://pbs.twimg.com/media/GIESUH2aIAAAUNI.jpg,,in,Indonesia,165,767,1373,https://x.com/prabowo/status/1765712673923297420,40580714,prabowo,positive
153,1757642400716222595,Wed Feb 14 05:46:18 +0000 2024,30502,prediksi sementara di kawalpemilu org anies 69 19 prabowo 27 14 ganjar 3 67  t co dgu0nvldh1,1757642400716222595,https://pbs.twimg.com/media/GGRmcFMXUAAwoOi.jpg,,in,,618,1086,4279,https://x.com/dayatpiliang/status/1757642400716222595,598073319,dayatpiliang,neutral
154,1765687625615384944,Thu Mar 07 10:35:09 +0000 2024,20246,kpu mengumumkan laporan penerimaan dan pengeluaran dana kampanye lppdk capres cawapres pada pilpres 2024 anies muhaimin rp 49 m prabowo gibran rp 207 m ganjar mahfud rp 506 m  t co fpldflib1c,1765687625615384944,https://pbs.twimg.com/media/GID7iczbMAAdeOj.jpg,,in,,1258,1455,1919,https://x.com/ARSIPAJA/status/1765687625615384944,2993008392,ARSIPAJA,neutral
155,1841150183796850931,Tue Oct 01 16:16:25 +0000 2024,9035,amien rais 1 mulyono jokowi presiden terburuk yang dimiliki bangsa indonesia 2 20 oktober prabowo gibran tidak apa apa dilantik dulu setelah itu 21 oktober kita gerakan rakyat untuk menjebol gibran si tolol itu si fufufafa itu 3 dan yang terpenting kita seret mulyono ke  t co dfoyk2k6of,1841150183796850931,https://pbs.twimg.com/ext_tw_video_thumb/1841149638738657283/pu/img/bQv7hx_xvdU6OIgt.jpg,,in,,123,851,2179,https://x.com/CakKhum/status/1841150183796850931,1112540525771386880,CakKhum,neutral
156,1805214527547686947,Mon Jun 24 12:20:57 +0000 2024,14838,resmi pemerintah dan tim prabowo sepakat bujet makan gratis untuk tahun 2025 sebesar rp71 triliun wdyt  t co rvuja0y9sz,1805214527547686947,https://pbs.twimg.com/media/GQ1pCujaoAARbP-.jpg,,in,Kutub Selatan,2629,1808,1419,https://x.com/timpenguinnas/status/1805214527547686947,1457753196269473793,timpenguinnas,neutral
157,1714957009668481432,Thu Oct 19 10:49:48 +0000 2023,4573,prabowo ahok  t co dxwgbbrqtk,1714957009668481432,https://pbs.twimg.com/media/F8zAT-ZaYAABf6_.jpg,,in,Indonesia,354,534,487,https://x.com/Box2boxID/status/1714957009668481432,939835083745255425,Box2boxID,neutral
158,1759509272109687069,Mon Feb 19 09:24:35 +0000 2024,3927,kami sejak 2014 dan 2019 mendukung jokowi karena sesama memiliki prinsip tidak mendukung pelanggar ham dan ketika itu kami bersama jokowi menang di 2024 ini jokowi berubah dia mendukung prabowo orang yang dulu dituding memiliki rekam jejak pelanggar ham melalui  t co jwryw1mvc4,1759509272109687069,https://pbs.twimg.com/media/GGsIWQWaAAAkAVG.jpg,,in,,50,678,658,https://x.com/islah_bahrawi/status/1759509272109687069,1619899748387000322,islah_bahrawi,negative
159,1845052645074944320,Sat Oct 12 10:43:28 +0000 2024,4,koneksi politik tuh serius sob nggak cuma soal demokrasi tapi juga ngaruh ke bisnis perusahaan be eman sama elit bisa dapet akses mudah amp lolos sanksi contoh bisnis batu bara amp lingkaran elit kayak bakrie luhut dan prabowo koneksi kontrol dinasti politik  t co kwpv9qu7md,1845052662925885799,https://pbs.twimg.com/media/GZrxm1oXMAMisdK.jpg,ConversationIDN,in,Jakarta Capital Region,0,0,1,https://x.com/ConversationIDN/status/1845052662925885799,892211698030989312,ConversationIDN,neutral
160,1844197740592627931,Thu Oct 10 02:06:19 +0000 2024,31,dengan banyaknya capaian dan inovasi kementerian agama selama kepemimpinan gus yaqut saya rasa gus men layak masuk kabinet prabowo gibran apa saja inovasinya monggo disimak  t co d1laxdfyxy  t co 5rsmgig7tt,1844197740592627931,https://pbs.twimg.com/media/GZfoEnaaAAAv3GH.jpg,,in,,3,8,20,https://x.com/03__nakula/status/1844197740592627931,1101696077147729920,03__nakula,neutral
161,1843145459139019119,Mon Oct 07 04:24:56 +0000 2024,267,kata mereka begini kami marah sama jokowi menyesal kami mendukungnya selama 9 tahun kami sekarang berharap kepada prabowo kami dukung pak prabowo padahal mereka mendadak marah dan kecewa ke jokowi karena pada saat pilpres jokowi mendukung prabowo ini semakin lucu  t co o9poyyegyp,1843145459139019119,https://pbs.twimg.com/media/GZQrBa8bwAA1OkQ.jpg,,in,,13,166,53,https://x.com/TeddGus/status/1843145459139019119,1447610310529982467,TeddGus,negative
162,1842150468606468505,Fri Oct 04 10:31:11 +0000 2024,360,sobat polri tahu gak sih kapolri jenderal polisi drs listyo sigit prabowo m si memiliki 15 program prioritas di tahun 2024 ini lho apa saja yuk simak informasi berikut ini  t co kwbimfwmtv,1842150468606468505,https://pbs.twimg.com/media/GZCiC9WbIAAsPAW.jpg,,in,,7,188,30,https://x.com/DivHumas_Polri/status/1842150468606468505,138290629,DivHumas_Polri,neutral
163,1842379635444851020,Sat Oct 05 01:41:49 +0000 2024,25,prabowo dan gibran dampingi jokowi dalam perayaan hut tni di monas perayaan hari ulang tahun hut ke 79 tentara nasional indonesia tni dilakukan di monumen nasional monas jaka a dalam perayaan ini presiden joko widodo jokowi menjadi inspektur upacara dalam  t co ldtfvfeyuu,1842379635444851020,https://pbs.twimg.com/media/GZFyWvCaUAAOJeY.jpg,,in,Jakarta Capital Region,8,5,15,https://x.com/akuratco/status/1842379635444851020,786549338818224128,akuratco,neutral
164,1844693859839713449,Fri Oct 11 10:57:43 +0000 2024,271,elite pks temui prabowo di ka anegara mau ngomongin pembentukan kabinet atau ngomongin kepentingan rakyat kecil  t co q8bznboo8c,1844693859839713449,https://pbs.twimg.com/ext_tw_video_thumb/1844693080215318528/pu/img/kK1zLS6T8RYEgaEA.jpg,,in,,9,87,73,https://x.com/CakKhum/status/1844693859839713449,1112540525771386880,CakKhum,neutral
165,1843910219782598740,Wed Oct 09 07:03:49 +0000 2024,29,kepala badan gizi nasional dadan hindayana menyatakan presiden terpilih prabowo subianto bakal investasi besar besaran untuk makan bergizi gratis saat program efektif berjalan di awal tahun depan badan gizi akan menghabiskan rp 1 2 triliun per hari tempoheadliner  t co bdo3krddzx,1843910219782598740,https://pbs.twimg.com/media/GZbiXr6asAEuHlI.jpg,,in,Indonesia,21,21,14,https://x.com/tempodotco/status/1843910219782598740,18129942,tempodotco,neutral
166,1843056637139128551,Sun Oct 06 22:31:59 +0000 2024,1754, cara mulyono mengamankan dirinya amp keluarganya dari jeratan hukum pasca lengser nanti mulyono ingin menyusupkan para penjilatnya ke tubuh kpk yg baru betapa liciknya akal mulyono dalam mengurangi kewenangan prabowo yg seharusnya menjadi haknya prabowo  t co 8c5yqxcvid,1843056637139128551,https://pbs.twimg.com/ext_tw_video_thumb/1843054392918040576/pu/img/kwqXXLyg0TWkVjTb.jpg,,in,,19,83,782,https://x.com/Chynthia_K/status/1843056637139128551,1331140639,Chynthia_K,neutral
167,1843454285956428280,Tue Oct 08 00:52:06 +0000 2024,16,lepas dilantik nanti yang dilakukan presiden terpilih prabowo subianto akan fokus bekerja banyak sekali tantangan dari dalam maupun luar situasi geopolitik dunia yang sedari awal sudah beliau prediksi sedangkan di dalam negeri faktor deflasi 5 bulan be urut2 juga tidak lepas  t co x3ukdnesfl,1843454285956428280,https://pbs.twimg.com/ext_tw_video_thumb/1843454120113647616/pu/img/3kPXPii2tQokdoqE.jpg,,in,,1,4,7,https://x.com/are_inismyname/status/1843454285956428280,1152447574411902977,are_inismyname,positive
168,1844314919426228468,Thu Oct 10 09:51:57 +0000 2024,29,prabowo subianto koalisi gemuk agar pemerintahan kuat negara kita besar bung  t co fls0z0ufwz,1844314919426228468,https://pbs.twimg.com/ext_tw_video_thumb/1844314611828523008/pu/img/jBgCMS5BhZMfhkzI.jpg,,in,"Bandung, Jawa Barat",3,23,12,https://x.com/tijabar/status/1844314919426228468,2395238000,tijabar,positive
169,1844554916544774325,Fri Oct 11 01:45:36 +0000 2024,250,asyik punya presiden begini suka canda renyah tidak ada ketegangan politik melainkan keceriaan karena hadir di pkb maka pake dasi hijau tapi kalo diundang pdip ganti dasi warna merah harus diakui presiden terpilih prabowo subianto prabowo paling jago mengurai  t co jxitjxmo1z,1844554916544774325,https://pbs.twimg.com/ext_tw_video_thumb/1844554862698299392/pu/img/Phq8koEunHd2_OW7.jpg,,in,,6,32,53,https://x.com/BANGSAygSUJUD/status/1844554916544774325,1189039138835554304,BANGSAygSUJUD,positive
170,1843634265738936535,Tue Oct 08 12:47:16 +0000 2024,199,presiden joko widodo merencanakan pulang ke solo pada sore hari ditanggal 20 oktober 2024 lebih lanjut jokowi mengaku akan tidur setibanya dikampung halamannya itu semoga pak jokowi tetap menyumbangkan pikiran dan gagasannya utk pemerintahan prabowo gibran demi indonesia  t co sywcotlsaf,1843634265738936535,https://pbs.twimg.com/amplify_video_thumb/1843634207303815168/img/CoeotocbS7GinF5D.jpg,,in,Sweet home,5,92,36,https://x.com/__LOVE_AG4EVER/status/1843634265738936535,799023207294504960,__LOVE_AG4EVER,neutral
171,1842078871942025322,Fri Oct 04 05:46:41 +0000 2024,129,saya bersama panglima tni menghadiri doa bersama lintas agama dalam rangka perayaan hut ke 79 tni di lapangan silang monas jaka a pusat acara doa bersama lintas agama ini sebagai tanda betapa kuatnya persatuan dan kerukunan antar umat beragama di indonesia yang hidup damai  t co m6lhahs75w,1842078871942025322,https://pbs.twimg.com/media/GZBg9utbAAEif9Z.jpg,,in,,1,21,17,https://x.com/ListyoSigitP/status/1842078871942025322,1431117605775949824,ListyoSigitP,positive
